Siniestro;Poliza;Fec_ocu;Fec_com;Fec_pago;Importe
5462;58681;12-02-2023;22-02-2023;14-03-2023;77
5463;75643;27-04-2021;13-05-2021;22-06-2021;108
5464;38305;20-09-2021;07-10-2021;21-05-2022;90
5465;19662;14-04-2019;29-04-2019;17-04-2023;66
5466;59569;02-09-2018;17-10-2018;13-11-2020;87
5467;24634;30-10-2022;14-11-2022;19-07-2023;74
5468;54322;09-09-2018;19-10-2018;26-08-2020;107
5469;82603;24-04-2020;13-05-2020;10-11-2022;69
5470;47650;18-02-2018;03-03-2018;17-04-2023;58
5471;95515;27-08-2019;08-09-2019;28-09-2019;121
5472;74964;22-07-2022;31-07-2022;23-07-2023;81
5473;60947;15-04-2020;23-04-2020;04-10-2023;74
5474;60478;13-09-2023;21-09-2023;30-11-2023;109
5475;29544;08-05-2020;24-05-2020;03-07-2020;87
5476;90423;08-12-2021;12-12-2021;21-01-2022;96
5477;62201;26-02-2019;18-03-2019;28-03-2019;126
5478;11961;13-08-2021;01-09-2021;01-11-2022;73
5479;49608;26-05-2020;31-05-2020;30-06-2020;136
5480;97762;08-11-2021;25-11-2021;04-01-2022;80
5481;55652;03-08-2020;21-08-2020;31-08-2020;100
5482;44113;23-03-2022;06-04-2022;12-10-2023;75
5483;90460;24-10-2018;07-12-2018;06-01-2019;105
5484;20451;28-05-2023;13-06-2023;22-09-2023;95
5485;14663;24-07-2022;11-08-2022;10-09-2022;99
5486;45690;13-10-2019;16-10-2019;15-11-2019;134
5487;37622;04-10-2023;10-11-2023;30-11-2023;114
5488;67674;18-08-2023;04-09-2023;14-12-2023;111
5489;91423;18-03-2020;04-05-2020;13-06-2020;141
5490;35412;30-11-2021;11-12-2021;21-12-2021;127
5491;63232;30-11-2018;10-01-2019;24-10-2020;87
5492;98339;19-02-2018;28-03-2018;11-05-2022;72
5493;43818;09-03-2020;17-03-2020;07-02-2022;82
5494;76631;15-09-2022;18-09-2022;07-01-2023;105
5495;82412;23-07-2019;29-07-2019;07-09-2019;103
5496;40633;14-11-2020;19-11-2020;19-12-2020;95
5497;87034;26-08-2023;15-09-2023;25-09-2023;123
5498;20936;29-01-2023;13-02-2023;05-03-2023;91
5499;14028;14-02-2022;01-04-2022;11-04-2022;91
5500;60382;11-02-2022;16-02-2022;18-03-2022;104
5501;30115;17-03-2023;03-04-2023;03-05-2023;107
5502;43870;04-10-2020;23-10-2020;28-10-2022;55
5503;61727;07-11-2019;17-11-2019;28-12-2022;77
5504;18882;11-03-2019;29-03-2019;28-04-2019;125
5505;16763;26-10-2020;02-11-2020;30-07-2022;80
5506;30013;15-01-2021;27-01-2021;16-02-2021;107
5507;34079;27-12-2021;12-01-2022;20-05-2023;69
5508;82869;08-10-2023;25-10-2023;14-11-2023;111
5509;93621;25-12-2019;03-01-2020;13-01-2020;98
5510;54254;12-05-2022;15-05-2022;14-06-2022;95
5511;78404;20-06-2022;31-07-2022;20-08-2022;97
5512;63494;02-02-2018;20-02-2018;05-04-2019;117
5513;83763;04-06-2018;14-06-2018;24-07-2018;115
5514;52869;20-10-2022;08-11-2022;01-12-2023;70
5515;48257;05-08-2019;10-08-2019;10-08-2022;76
5516;51072;06-11-2020;24-11-2020;28-03-2023;67
5517;14330;25-01-2018;31-01-2018;12-03-2018;108
5518;95624;31-07-2020;07-08-2020;27-08-2020;88
5519;98525;11-04-2020;17-04-2020;06-05-2020;108
5520;87833;10-08-2023;29-08-2023;28-09-2023;80
5521;54635;05-10-2019;24-10-2019;03-12-2019;123
5522;38842;13-07-2022;21-08-2022;20-06-2023;64
5523;50804;25-04-2023;06-05-2023;16-05-2023;124
5524;73608;04-01-2022;11-01-2022;16-02-2023;83
5525;32746;20-02-2023;02-03-2023;11-04-2023;92
5526;33431;17-04-2018;24-04-2018;13-10-2018;119
5527;44093;27-05-2023;08-06-2023;08-07-2023;86
5528;89929;14-12-2020;21-12-2020;31-12-2020;130
5529;33416;01-10-2021;15-10-2021;14-11-2021;101
5530;63770;26-02-2020;18-03-2020;27-04-2020;107
5531;77400;05-12-2019;13-12-2019;12-01-2020;88
5532;72744;02-04-2022;15-04-2022;15-05-2022;105
5533;62603;14-07-2022;21-08-2022;30-09-2022;103
5534;38108;14-12-2022;17-12-2022;07-04-2023;98
5535;82371;10-08-2019;28-08-2019;07-09-2019;119
5536;77053;30-01-2020;19-02-2020;10-04-2023;59
5537;13009;09-05-2023;17-05-2023;08-09-2023;97
5538;32030;07-10-2020;19-10-2020;28-11-2020;98
5539;23241;01-06-2020;12-06-2020;22-07-2020;137
5540;62816;21-07-2021;31-07-2021;09-09-2021;96
5541;94316;12-10-2021;17-10-2021;24-06-2023;92
5542;27970;26-01-2018;04-02-2018;06-03-2018;141
5543;40277;28-03-2018;07-04-2018;07-05-2018;121
5544;98126;17-01-2019;30-01-2019;18-07-2020;95
5545;38941;30-07-2018;07-08-2018;17-08-2018;127
5546;16086;10-01-2022;17-01-2022;06-02-2022;118
5547;72184;12-09-2018;27-09-2018;27-10-2018;149
5548;14640;22-01-2019;27-01-2019;06-02-2019;125
5549;15252;13-11-2022;18-11-2022;08-12-2022;107
5550;74876;31-03-2019;12-04-2019;22-05-2019;118
5551;16459;20-11-2021;07-12-2021;27-12-2021;137
5552;52210;01-06-2020;10-06-2020;20-06-2020;121
5553;71386;03-11-2020;10-11-2020;26-03-2022;82
5554;83506;17-03-2020;24-03-2020;17-09-2020;102
5555;47835;05-08-2023;08-08-2023;17-09-2023;86
5556;62175;06-03-2018;18-03-2018;02-02-2020;80
5557;56249;09-11-2019;22-11-2019;01-01-2020;94
5558;59141;17-11-2019;01-12-2019;11-12-2019;91
5559;98091;13-03-2021;19-04-2021;29-11-2021;124
5560;15385;29-11-2021;13-12-2021;22-01-2022;92
5561;28394;19-03-2021;02-04-2021;12-05-2021;113
5562;53687;24-03-2021;30-04-2021;12-10-2023;70
5563;24500;16-01-2018;26-01-2018;08-08-2022;86
5564;22318;16-10-2020;26-10-2020;13-10-2021;89
5565;77530;27-02-2022;03-03-2022;12-04-2022;115
5566;77767;10-09-2022;29-09-2022;29-10-2022;118
5567;76057;31-03-2022;09-05-2022;02-12-2022;94
5568;73337;03-01-2018;23-01-2018;28-10-2018;128
5569;81920;06-01-2020;22-01-2020;01-05-2021;89
5570;80452;26-09-2022;03-11-2022;13-12-2022;71
5571;25923;14-10-2020;18-10-2020;27-11-2020;93
5572;94388;22-08-2018;05-09-2018;01-11-2021;78
5573;96202;17-08-2022;26-08-2022;14-12-2023;98
5574;39416;25-07-2021;30-08-2021;13-11-2022;93
5575;58419;19-04-2022;01-05-2022;21-05-2022;96
5576;38852;12-11-2019;20-11-2019;10-12-2019;122
5577;28190;22-12-2021;11-01-2022;17-12-2022;88
5578;93686;09-09-2021;14-09-2021;24-09-2021;122
5579;77390;26-12-2021;01-01-2022;21-02-2023;68
5580;45041;22-06-2021;02-07-2021;15-12-2021;101
5581;26907;09-03-2021;29-03-2021;08-05-2021;113
5582;30005;28-10-2018;14-11-2018;24-02-2022;70
5583;29635;21-03-2022;30-04-2022;20-05-2022;102
5584;41473;24-08-2020;31-08-2020;01-05-2022;75
5585;93626;08-09-2021;12-09-2021;14-08-2022;86
5586;82208;29-03-2019;02-04-2019;29-10-2022;82
5587;43733;17-12-2018;29-01-2019;18-02-2019;91
5588;18519;27-11-2018;30-11-2018;05-12-2019;95
5589;26734;27-04-2022;07-05-2022;27-05-2022;79
5590;75611;15-09-2022;24-09-2022;14-10-2022;70
5591;40844;15-04-2022;22-04-2022;02-05-2022;97
5592;61138;26-04-2021;04-05-2021;13-04-2023;75
5593;55822;29-11-2021;08-01-2022;05-11-2022;82
5594;33692;31-01-2022;07-02-2022;09-03-2022;104
5595;64823;23-08-2020;09-10-2020;08-11-2020;117
5596;33443;07-01-2021;14-01-2021;03-02-2021;106
5597;14520;31-03-2018;14-04-2018;14-05-2018;134
5598;67590;17-05-2021;04-06-2021;08-02-2022;96
5599;33895;20-01-2023;01-02-2023;17-12-2023;88
5600;40168;24-04-2020;10-05-2020;14-04-2023;70
5601;83910;26-04-2023;05-05-2023;04-06-2023;114
5602;45226;29-12-2022;06-01-2023;14-02-2023;96
5603;58097;20-11-2020;01-12-2020;11-12-2020;93
5604;39762;22-10-2019;07-11-2019;10-08-2022;67
5605;62022;04-09-2018;19-10-2018;29-03-2022;70
5606;10213;24-05-2019;11-06-2019;21-07-2019;134
5607;95146;16-06-2018;05-07-2018;17-02-2021;67
5608;17403;23-03-2020;05-04-2020;05-05-2020;131
5609;65893;19-04-2018;04-05-2018;04-09-2023;55
5610;17372;01-09-2019;17-10-2019;27-10-2019;134
5611;71230;21-11-2021;09-12-2021;24-08-2022;78
5612;99658;04-01-2023;20-02-2023;22-03-2023;103
5613;50803;29-09-2022;09-11-2022;19-11-2022;123
5614;56753;15-08-2020;01-09-2020;21-09-2020;94
5615;52969;24-06-2021;27-06-2021;27-07-2021;97
5616;37894;13-04-2021;29-04-2021;09-05-2021;96
5617;66128;30-05-2021;30-06-2021;10-07-2021;110
5618;85131;22-12-2020;30-12-2020;03-12-2022;95
5619;68177;31-01-2020;03-02-2020;15-03-2020;144
5620;26131;02-10-2020;06-10-2020;09-01-2021;87
5621;94300;04-10-2019;11-11-2019;20-08-2020;91
5622;24895;15-03-2019;24-03-2019;03-04-2019;111
5623;96474;09-10-2018;28-10-2018;07-11-2018;145
5624;42341;09-01-2020;27-01-2020;08-09-2023;52
5625;28155;18-03-2021;25-04-2021;08-09-2021;112
5626;41837;26-07-2020;04-08-2020;13-09-2020;102
5627;41677;14-07-2022;01-08-2022;31-08-2022;113
5628;16860;24-02-2020;16-03-2020;26-03-2020;86
5629;78674;21-02-2021;01-04-2021;11-04-2021;114
5630;47993;03-07-2018;20-07-2018;04-07-2023;60
5631;63969;14-03-2020;17-04-2020;17-05-2020;125
5632;27937;29-05-2023;17-06-2023;27-07-2023;77
5633;78220;05-05-2020;11-05-2020;18-11-2020;128
5634;73468;12-03-2022;15-03-2022;25-02-2023;86
5635;74618;01-06-2021;09-07-2021;20-03-2022;77
5636;69904;26-03-2023;06-04-2023;12-08-2023;88
5637;36506;20-04-2022;03-05-2022;23-06-2023;102
5638;42207;26-04-2022;04-05-2022;13-06-2022;121
5639;37727;03-02-2023;12-03-2023;20-07-2023;98
5640;46646;16-07-2018;28-07-2018;07-08-2018;138
5641;94384;12-06-2022;15-06-2022;15-07-2022;105
5642;80833;23-08-2022;09-10-2022;29-10-2022;87
5643;97892;11-05-2019;27-05-2019;06-07-2019;133
5644;23211;02-02-2021;09-02-2021;20-03-2021;113
5645;96537;23-09-2019;31-10-2019;14-05-2023;62
5646;76617;08-10-2021;19-10-2021;08-11-2021;98
5647;34633;11-03-2021;24-04-2021;24-05-2021;82
5648;74423;15-02-2022;18-02-2022;08-12-2023;78
5649;41954;14-09-2022;29-09-2022;08-11-2022;110
5650;43461;23-11-2019;28-11-2019;28-12-2019;108
5651;67028;24-07-2022;08-08-2022;08-11-2023;87
5652;43504;23-04-2022;03-05-2022;12-07-2022;84
5653;28086;02-09-2019;19-09-2019;28-01-2020;110
5654;39481;14-01-2019;03-02-2019;25-12-2022;79
5655;60488;05-07-2018;18-08-2018;27-09-2018;128
5656;68413;27-07-2020;05-09-2020;14-01-2021;104
5657;31181;08-03-2021;26-03-2021;05-05-2021;107
5658;11530;03-06-2021;10-06-2021;10-07-2021;118
5659;56983;31-03-2021;16-04-2021;06-05-2021;124
5660;85127;27-11-2022;05-12-2022;14-01-2023;73
5661;24257;25-02-2018;13-03-2018;23-03-2018;131
5662;33648;16-04-2021;30-04-2021;05-05-2022;107
5663;42381;14-08-2020;24-08-2020;10-09-2021;97
5664;48115;08-07-2023;20-07-2023;29-08-2023;90
5665;92734;09-11-2022;26-11-2022;16-12-2022;84
5666;32300;30-09-2020;14-10-2020;13-11-2020;137
5667;11182;04-10-2018;13-11-2018;18-09-2019;97
5668;72110;13-02-2020;01-03-2020;10-04-2020;145
5669;34808;21-12-2020;01-02-2021;27-08-2022;89
5670;26355;15-08-2019;30-08-2019;19-03-2023;58
5671;12003;28-06-2018;11-07-2018;05-03-2022;64
5672;34574;29-05-2018;11-06-2018;11-07-2018;141
5673;82279;31-05-2023;14-07-2023;23-08-2023;78
5674;71684;14-08-2020;03-09-2020;26-09-2022;95
5675;14704;07-03-2019;22-03-2019;01-05-2019;142
5676;94947;01-04-2022;09-04-2022;21-11-2023;71
5677;24030;10-08-2022;29-08-2022;08-09-2022;100
5678;62501;24-01-2020;11-02-2020;02-01-2022;64
5679;24108;12-07-2023;24-07-2023;18-11-2023;63
5680;74932;03-10-2022;20-10-2022;12-08-2023;77
5681;38662;22-12-2022;06-01-2023;05-02-2023;81
5682;42921;20-08-2018;29-08-2018;08-09-2018;142
5683;67510;24-08-2022;05-09-2022;15-09-2022;113
5684;82379;15-04-2019;21-04-2019;05-08-2023;58
5685;78424;17-04-2020;07-05-2020;10-12-2021;108
5686;28594;31-01-2021;19-02-2021;28-02-2021;94
5687;35842;15-11-2018;21-11-2018;31-12-2018;135
5688;49116;17-11-2019;26-11-2019;06-12-2019;136
5689;95523;21-03-2018;10-04-2018;20-05-2018;126
5690;89435;09-08-2020;18-08-2020;27-09-2020;132
5691;40696;30-06-2022;04-07-2022;13-08-2022;105
5692;90015;21-10-2018;28-11-2018;29-11-2021;63
5693;21475;23-04-2023;28-04-2023;29-07-2023;89
5694;95172;24-08-2022;07-09-2022;25-05-2023;66
5695;12855;03-10-2022;07-10-2022;29-07-2023;62
5696;80049;11-06-2022;28-06-2022;18-07-2022;90
5697;30528;10-02-2021;28-03-2021;07-05-2021;122
5698;44123;17-10-2018;28-10-2018;27-11-2018;113
5699;94323;06-06-2019;20-06-2019;30-06-2019;130
5700;50177;04-08-2020;10-08-2020;09-09-2020;96
5701;30057;02-03-2018;18-03-2018;17-04-2018;104
5702;75789;08-02-2021;11-02-2021;12-03-2021;110
5703;71062;07-08-2023;21-08-2023;30-09-2023;96
5704;65746;03-06-2019;13-07-2019;22-08-2019;97
5705;99329;01-06-2022;11-06-2022;12-08-2023;109
5706;26813;27-09-2018;15-10-2018;07-07-2019;87
5707;11193;03-06-2022;08-06-2022;18-06-2022;85
5708;87766;10-10-2018;16-11-2018;25-08-2023;61
5709;19154;02-07-2019;09-08-2019;27-01-2023;67
5710;62607;23-10-2018;01-11-2018;11-11-2018;114
5711;13452;10-01-2018;27-01-2018;08-03-2018;107
5712;26565;24-10-2022;28-10-2022;17-12-2022;86
5713;27660;12-04-2018;20-04-2018;27-06-2022;73
5714;27099;17-04-2021;02-05-2021;13-12-2023;80
5715;59932;11-04-2019;29-04-2019;08-06-2019;110
5716;40151;14-09-2019;24-09-2019;03-11-2019;147
5717;20288;12-03-2020;27-03-2020;10-10-2023;62
5718;15230;15-12-2018;27-12-2018;22-10-2020;96
5719;79671;03-04-2019;17-05-2019;16-06-2019;124
5720;33983;27-12-2022;03-01-2023;17-05-2023;75
5721;91174;06-02-2022;09-02-2022;11-03-2022;134
5722;40746;06-10-2022;19-11-2022;29-11-2022;87
5723;68294;13-04-2020;22-04-2020;26-09-2020;118
5724;37304;18-09-2019;27-09-2019;27-10-2019;131
5725;79704;18-04-2019;25-04-2019;18-01-2022;62
5726;82288;09-08-2018;26-08-2018;05-06-2023;59
5727;67783;11-01-2022;25-01-2022;14-02-2022;92
5728;84069;07-01-2022;13-02-2022;30-09-2022;111
5729;67714;09-04-2018;26-04-2018;05-06-2018;144
5730;38235;28-04-2023;06-05-2023;15-06-2023;95
5731;90461;04-12-2022;16-12-2022;25-01-2023;98
5732;89324;05-12-2022;21-12-2022;20-01-2023;88
5733;57694;16-09-2019;24-10-2019;30-03-2023;72
5734;11045;25-07-2022;01-08-2022;16-11-2023;94
5735;75119;11-02-2023;01-03-2023;31-05-2023;123
5736;37714;21-11-2020;07-01-2021;16-02-2021;102
5737;35267;04-07-2022;09-07-2022;21-08-2023;81
5738;97246;28-06-2019;15-07-2019;23-08-2021;97
5739;36833;24-03-2018;28-03-2018;20-09-2019;106
5740;93798;21-03-2020;01-04-2020;01-05-2020;107
5741;66945;17-03-2020;27-03-2020;06-05-2020;138
5742;63809;28-11-2021;09-12-2021;29-12-2021;111
5743;98077;15-07-2018;02-08-2018;22-08-2018;117
5744;64640;01-07-2020;18-07-2020;24-07-2023;53
5745;97198;29-06-2021;06-08-2021;14-03-2023;79
5746;78735;15-03-2019;29-03-2019;08-05-2019;135
5747;89804;12-03-2020;24-04-2020;14-05-2020;112
5748;96943;11-09-2020;18-09-2020;29-04-2021;100
5749;42695;23-01-2020;26-01-2020;15-02-2020;113
5750;75475;10-08-2023;17-08-2023;16-09-2023;100
5751;70374;03-01-2018;18-02-2018;28-02-2018;140
5752;84835;28-04-2020;13-06-2020;23-06-2020;107
5753;19855;09-10-2021;23-10-2021;15-01-2023;78
5754;22928;12-11-2022;27-11-2022;21-04-2023;99
5755;20663;26-09-2021;07-10-2021;16-11-2021;115
5756;74833;25-12-2020;29-12-2020;18-01-2021;96
5757;37734;08-05-2023;28-05-2023;17-06-2023;97
5758;68096;23-05-2023;30-05-2023;19-06-2023;58
5759;35472;12-03-2019;28-03-2019;07-04-2019;108
5760;48123;11-06-2023;27-07-2023;05-09-2023;104
5761;27916;15-10-2022;18-10-2022;17-11-2022;126
5762;10262;22-11-2021;29-11-2021;29-12-2021;114
5763;82575;08-06-2023;24-07-2023;13-08-2023;98
5764;96674;20-11-2022;30-12-2022;22-03-2023;96
5765;20857;14-11-2021;30-11-2021;09-01-2022;85
5766;57320;07-07-2020;20-07-2020;30-07-2020;98
5767;77256;18-05-2023;26-06-2023;13-10-2023;96
5768;10731;09-09-2019;25-09-2019;09-06-2020;111
5769;28897;06-02-2020;09-02-2020;26-01-2022;78
5770;77057;21-05-2023;31-05-2023;08-12-2023;105
5771;42610;15-03-2020;26-04-2020;22-11-2020;101
5772;21257;08-08-2020;17-08-2020;27-08-2020;103
5773;25548;17-11-2019;20-11-2019;20-12-2019;127
5774;90993;22-12-2018;27-01-2019;16-02-2019;108
5775;30632;10-11-2019;15-11-2019;05-12-2019;109
5776;32380;14-02-2022;30-03-2022;29-04-2022;89
5777;13924;09-04-2018;14-04-2018;28-06-2021;82
5778;30425;03-08-2019;12-08-2019;01-05-2020;83
5779;51540;12-08-2019;29-08-2019;28-09-2019;129
5780;85812;30-04-2019;09-05-2019;10-04-2022;76
5781;25411;28-10-2018;12-11-2018;12-09-2023;64
5782;78358;19-12-2018;30-12-2018;28-10-2023;66
5783;13999;16-01-2023;20-01-2023;23-09-2023;107
5784;15228;20-11-2022;26-11-2022;05-01-2023;82
5785;10589;16-06-2020;23-07-2020;02-10-2021;92
5786;38262;31-05-2020;10-06-2020;20-07-2020;104
5787;46572;14-04-2020;20-04-2020;12-01-2023;89
5788;14576;18-07-2022;01-08-2022;11-08-2023;72
5789;34540;19-10-2018;27-10-2018;23-06-2021;84
5790;92866;25-12-2020;01-01-2021;10-03-2022;94
5791;97515;20-10-2022;04-12-2022;24-12-2022;84
5792;13293;10-09-2021;27-09-2021;07-10-2021;103
5793;99337;29-11-2018;10-01-2019;06-10-2022;63
5794;73577;30-06-2023;13-07-2023;02-08-2023;90
5795;27425;16-12-2020;27-01-2021;26-02-2021;106
5796;63045;19-08-2020;27-08-2020;06-09-2020;124
5797;59783;16-11-2019;04-12-2019;03-01-2020;118
5798;86238;12-08-2021;16-08-2021;15-02-2022;97
5799;88606;19-02-2021;02-03-2021;09-06-2023;72
5800;51090;08-12-2022;15-12-2022;13-08-2023;92
5801;11794;04-06-2019;10-06-2019;20-06-2019;104
5802;36441;05-03-2023;14-03-2023;31-07-2023;109
5803;31388;28-04-2022;17-05-2022;27-05-2022;114
5804;62300;04-04-2022;11-05-2022;09-09-2023;70
5805;97199;20-07-2022;27-08-2022;06-09-2022;85
5806;69467;06-03-2018;19-04-2018;19-05-2018;133
5807;77232;25-06-2023;11-07-2023;20-08-2023;96
5808;65254;09-03-2019;16-04-2019;30-09-2021;89
5809;74169;12-04-2023;20-04-2023;30-04-2023;80
5810;57550;21-03-2019;08-04-2019;08-05-2019;110
5811;92284;10-07-2018;18-07-2018;17-08-2018;118
5812;10525;06-02-2021;18-02-2021;17-10-2021;107
5813;27900;16-11-2021;24-12-2021;28-07-2023;75
5814;77742;01-09-2020;10-09-2020;10-10-2020;98
5815;81555;11-09-2018;27-09-2018;27-10-2018;143
5816;76014;28-12-2021;06-01-2022;26-01-2022;88
5817;66976;11-02-2022;15-02-2022;07-03-2022;90
5818;31595;26-11-2021;11-12-2021;20-01-2022;100
5819;92369;11-06-2021;22-07-2021;17-08-2021;109
5820;53995;26-10-2021;03-12-2021;06-04-2022;75
5821;94972;11-12-2020;17-01-2021;20-12-2021;87
5822;73136;29-05-2019;08-06-2019;28-08-2020;111
5823;50529;05-10-2021;19-10-2021;18-11-2021;114
5824;81290;07-06-2019;16-06-2019;26-07-2019;122
5825;96867;10-09-2021;19-09-2021;09-10-2021;90
5826;99264;30-12-2018;17-01-2019;02-05-2019;91
5827;45221;03-12-2020;17-12-2020;14-04-2021;96
5828;70461;09-03-2020;17-04-2020;17-12-2023;78
5829;88609;29-09-2018;05-11-2018;16-01-2019;103
5830;14342;22-08-2019;31-08-2019;30-09-2019;115
5831;84060;04-03-2022;20-03-2022;30-03-2022;99
5832;50609;09-01-2020;14-02-2020;18-10-2021;108
5833;34604;14-06-2020;26-06-2020;06-07-2020;84
5834;65541;17-09-2022;07-10-2022;16-11-2022;91
5835;28809;28-12-2022;06-01-2023;30-12-2023;83
5836;20321;03-07-2022;22-07-2022;21-08-2022;97
5837;67713;15-05-2023;21-05-2023;07-12-2023;81
5838;63772;25-02-2023;09-03-2023;19-03-2023;83
5839;26851;29-09-2018;13-10-2018;23-10-2018;114
5840;37518;13-07-2020;27-07-2020;05-09-2020;104
5841;93363;10-11-2019;23-11-2019;23-10-2020;102
5842;89474;10-07-2019;18-08-2019;29-07-2023;61
5843;60203;11-02-2022;03-03-2022;12-04-2022;73
5844;65775;15-10-2020;31-10-2020;30-11-2020;101
5845;18407;18-06-2023;21-06-2023;21-07-2023;92
5846;41289;19-07-2022;07-08-2022;06-09-2022;89
5847;34990;27-07-2021;02-08-2021;01-09-2021;99
5848;89936;25-04-2018;05-05-2018;22-06-2018;124
5849;37627;31-08-2018;16-09-2018;26-09-2018;81
5850;24096;18-04-2022;05-05-2022;16-07-2023;83
5851;46291;21-08-2021;27-08-2021;06-10-2021;103
5852;27493;11-04-2020;21-04-2020;11-05-2020;128
5853;44486;26-04-2023;02-05-2023;26-09-2023;105
5854;19126;20-12-2021;29-12-2021;28-11-2022;81
5855;65748;05-05-2018;23-05-2018;12-06-2018;105
5856;38686;16-01-2023;31-01-2023;20-02-2023;106
5857;25717;10-08-2023;15-08-2023;24-09-2023;77
5858;49401;18-06-2019;24-06-2019;03-08-2019;101
5859;94496;08-09-2020;15-10-2020;29-08-2022;76
5860;34902;18-07-2022;05-08-2022;16-12-2022;107
5861;13324;24-11-2019;07-12-2019;17-12-2019;115
5862;13972;26-08-2020;04-10-2020;02-10-2023;64
5863;86687;16-04-2023;25-04-2023;04-06-2023;80
5864;34322;14-06-2018;29-06-2018;19-07-2018;119
5865;46781;15-07-2022;03-08-2022;02-09-2022;102
5866;74398;18-10-2021;31-10-2021;20-11-2021;100
5867;54956;25-07-2020;13-08-2020;19-04-2021;82
5868;71940;25-06-2020;06-07-2020;15-08-2020;104
5869;88815;30-10-2021;17-11-2021;27-11-2021;88
5870;85072;03-01-2019;19-01-2019;28-02-2019;116
5871;42444;03-09-2021;10-09-2021;06-08-2022;89
5872;12204;16-04-2022;27-04-2022;07-05-2022;134
5873;27164;12-09-2020;01-10-2020;11-10-2020;111
5874;57579;27-01-2020;30-01-2020;21-06-2020;138
5875;26809;27-03-2021;09-04-2021;09-05-2021;114
5876;95329;29-01-2018;03-02-2018;15-03-2018;121
5877;61957;01-01-2023;14-01-2023;13-02-2023;125
5878;10588;15-09-2022;04-10-2022;13-11-2022;93
5879;23541;07-06-2023;15-07-2023;24-08-2023;85
5880;78852;20-06-2021;27-06-2021;07-07-2021;125
5881;21222;11-10-2022;23-10-2022;12-11-2022;108
5882;84327;31-03-2023;12-04-2023;08-07-2023;96
5883;77533;01-03-2023;16-03-2023;15-04-2023;97
5884;33155;30-04-2021;16-05-2021;26-05-2021;106
5885;63546;22-04-2023;02-05-2023;27-06-2023;111
5886;25184;20-09-2019;07-10-2019;16-11-2019;82
5887;49646;06-04-2019;16-04-2019;24-05-2022;62
5888;52481;10-03-2018;23-03-2018;02-04-2018;124
5889;72021;25-03-2018;06-04-2018;06-05-2018;126
5890;95605;19-04-2020;07-05-2020;17-05-2020;125
5891;18259;15-08-2022;04-09-2022;14-10-2022;95
5892;62544;13-01-2022;30-01-2022;01-03-2022;91
5893;60646;16-12-2019;27-12-2019;04-04-2022;73
5894;85691;23-12-2018;08-02-2019;28-02-2019;84
5895;85575;04-05-2018;08-05-2018;06-07-2022;60
5896;64527;05-06-2020;13-06-2020;13-07-2020;132
5897;59252;20-02-2023;29-03-2023;18-11-2023;96
5898;94614;12-01-2023;24-01-2023;29-04-2023;102
5899;45581;08-06-2023;25-06-2023;13-12-2023;80
5900;59007;11-10-2021;27-11-2021;27-12-2021;113
5901;66938;30-05-2018;13-06-2018;09-02-2021;91
5902;24485;03-06-2022;23-06-2022;28-10-2022;121
5903;32327;23-04-2020;29-04-2020;09-05-2020;118
5904;67225;23-01-2020;26-01-2020;25-02-2020;159
5905;34724;29-01-2018;07-02-2018;19-03-2018;124
5906;69745;13-05-2021;01-06-2021;11-07-2021;121
5907;45479;11-04-2018;30-04-2018;18-06-2023;68
5908;60657;25-07-2020;09-08-2020;05-04-2021;85
5909;98143;18-05-2018;29-05-2018;12-03-2021;73
5910;53156;27-06-2019;09-07-2019;29-07-2019;133
5911;60898;17-07-2020;03-08-2020;13-08-2020;114
5912;32198;12-07-2021;29-07-2021;15-10-2023;84
5913;21548;18-04-2022;29-05-2022;26-12-2023;86
5914;38435;16-01-2020;30-01-2020;01-03-2020;106
5915;13950;07-08-2018;14-08-2018;23-09-2018;116
5916;92097;05-12-2022;25-12-2022;28-07-2023;81
5917;69575;01-06-2020;08-06-2020;13-10-2021;98
5918;23516;13-02-2018;26-02-2018;07-04-2018;125
5919;98949;08-07-2022;28-07-2022;07-08-2022;82
5920;79534;25-09-2018;30-09-2018;30-10-2018;110
5921;38696;21-08-2018;04-10-2018;03-11-2018;131
5922;95143;11-12-2019;18-01-2020;30-10-2020;95
5923;11018;11-03-2018;31-03-2018;08-08-2019;103
5924;78135;09-04-2022;24-04-2022;03-06-2022;82
5925;27682;26-09-2020;06-11-2020;16-11-2020;120
5926;58187;22-07-2018;27-07-2018;28-10-2020;115
5927;25727;03-05-2022;17-05-2022;26-06-2022;109
5928;94341;20-02-2021;06-04-2021;16-04-2021;109
